A,B
6601.096988,3007.309767
6667.728564,2906.185637
6717.314947,2950.403745
6720.648624,3054.458064
6694.66509,3189.867666
6674.878012,3642.829986
6590.568388,3966.701244
6561.408251,3849.167583
6688.7623,3504.77489
6707.082069,3501.175892
6775.79876,3469.046984
6854.147303,3480.595661
6655.550647,3731.329404
6336.667991,4031.91029
5838.782253,4873.789598
5371.677256,5451.474252
4982.590783,5572.501842
4791.103953,5933.452829
4708.779684,6059.393441
4699.664252,5779.849655
4813.388852,4933.055676
5197.274492,4236.699155
5842.63766,3786.877341
6134.306623,3623.016159
6117.22333,3472.138314
6140.18854,3503.620928
6168.392499,3621.488849
6125.022931,4060.964159
6079.814702,4809.210768
6046.97938,5152.849896
6009.023886,4939.115487
6009.51762,4495.923771
6133.205502,4251.617199
6235.021319,4222.381542
6414.948499,4216.798662
6480.331667,4387.919865
6344.600148,4908.724419
6061.304231,4894.031003
5603.927162,5072.982713
5149.216826,5562.164604
4841.993994,6196.019993
4667.868042,6497.459607
4565.415195,6491.294399
4539.893918,6249.469679
4628.149026,5442.920933
4978.686613,4707.442934
5595.646881,4207.967451
5867.22722,3941.394245
5813.890092,3793.951596
5828.326086,3788.102601
5826.542043,3904.0499
5761.463229,4350.931214
5695.18562,5039.054238
5654.641226,5342.030127
5600.275908,5100.209699
5546.34118,4591.450881
5545.754473,4595.430156
5581.082537,4467.828108
5688.791801,4412.524011
5867.692494,4510.971789
5796.740662,5532.364196
5550.672987,5529.716184
5154.520651,5243.726108
4767.807656,5355.600444
4490.785248,5646.249848
4291.442392,5619.183036
4173.15607,5768.324894
4170.407236,5383.934901
4262.215956,4630.357557
4617.462981,3864.62547
5195.840197,3496.821449
5489.908008,3294.647954
5570.066298,3194.926257
5677.950121,3139.825727
5767.051208,3225.957515
5783.375828,3712.574358
5817.111564,4370.53334
5821.942164,4547.408913
5789.038986,4018.276512
5724.70232,3568.591923
5724.534389,3260.729705
5705.566413,3006.597666
5720.034067,2917.434054
5764.063394,2888.704452
5642.55132,2994.868025
5437.259071,3092.75058
5142.217176,3260.275803
4828.640964,3933.946154
4518.58246,4456.870718
4311.79967,4731.714261
4201.302813,4878.052131
4134.96881,4744.305456
4135.516467,4238.085615
4271.382224,3641.5601
4507.869466,3301.41879
4781.97119,3114.370476
5009.252702,2973.062286
5275.904185,2970.010797
5431.690099,3092.816642
5443.883204,3575.71725
5373.977716,4309.188921
5318.610838,4367.275073
5284.954833,3955.733822
5269.389684,3476.620889
5277.550486,3130.583663
5265.378379,3077.240934
5250.70333,3052.585224
5359.350839,2981.908169
5279.956907,3244.79231
5137.910154,3469.989834
4893.537371,3760.120748
4599.975066,4396.468982
4364.768398,4922.230484
4187.08172,5074.223487
4079.670818,5251.635989
4051.62489,5173.324838
4077.025556,4381.372016
4176.271221,3715.533039
4383.318599,3402.09023
4647.39232,3199.520049
4867.02264,3179.236176
5025.97487,3301.828148
5085.63866,3402.140396
5108.170696,3774.276695
5119.95032,4610.237933
5107.512312,5044.331429
5137.342699,5056.436294
5192.020321,5319.028536
5235.616916,5411.633099
5308.470018,4824.768516
5362.618052,4182.101967
5608.442445,4004.298213
5501.175268,4071.334667
5283.873684,3893.159649
4908.55364,3872.159492
4520.710998,4330.517954
4277.597542,4672.634397
4116.89125,4772.684934
4086.228252,4864.435839
4106.463959,4700.804376
4283.112195,4192.488741
4681.603492,3683.222177
5375.447351,3245.969751
5735.255532,3066.594872
5728.382576,2990.320779
5740.400306,2943.856193
5720.878144,3011.175432
5674.378867,3174.662667
5634.129127,3454.219803
5592.384212,3794.113286
5541.331868,3925.510092
5501.671278,3658.105317
5479.776548,3239.354039
5509.320722,3222.020303
5696.176512,3235.761339
5867.13294,3210.784521
5789.867543,3291.829685
5521.035158,3530.160045
5082.178092,3937.158315
4656.059239,4450.162454
4363.974913,4951.495637
4189.037754,5205.45341
4112.145728,5321.361333
4108.871044,5217.875033
4242.470048,4900.734341
4622.64962,4376.544026
5284.890166,3968.172488
5607.082043,3719.847906
5554.825238,3556.450808
5553.180244,3468.909819
5571.504953,3541.314411
5566.198663,3602.589065
5573.835611,3786.289217
5629.496579,4038.85508
5649.59582,4404.978114
5670.058748,4507.279436
5696.041328,4346.935614
5693.465732,4094.939849
5736.10361,4491.12087
5937.136079,4131.034859
5804.809784,4333.624802
5541.181946,4468.401858
5104.830767,4758.870422
4653.542491,5361.204758
4418.831104,5911.039064
4227.40143,6350.894093
4165.84137,6472.653852
4162.030123,6618.725487
4283.663222,5657.884808
4644.345535,5107.286418
5263.345258,4628.37027
5610.161329,4278.077823
5619.689072,4027.324206
5724.59295,4111.175346
5835.659154,4192.541927
5874.160674,4472.259974
5893.534837,5179.231758
5894.83558,5505.454842
5875.931356,5360.147603
5871.748214,5440.310508
5955.823581,5237.81595
6059.976735,5094.568935
6210.154836,5155.505589
6229.909413,5011.544429
6095.718439,5280.138438
5811.390233,6075.658517
5365.877067,5786.630948
4942.833331,6301.02251
4606.577887,6690.112407
4438.777366,6353.664407
4327.396078,6153.51359
4306.102198,5756.487909
4387.631622,5000.363381
4762.427041,4226.290571
5393.657637,3863.127866
5709.865291,3656.86053
5705.661399,3529.025472
5759.358933,3486.242481
5812.945421,3615.332268
5792.22123,4036.216703
5734.39004,5045.938541
5678.613272,5082.597875
5603.524718,4547.721074
5532.830928,4332.680544
5508.530919,3957.999372
5517.808131,4650.989448
5637.070714,4133.071436
5870.795524,4335.112832
5840.017439,4053.34988
5626.087484,4338.813413
5228.496906,4362.772352
4845.059745,4815.079767
4532.005031,5373.502874
4371.713426,5558.741799
4286.652672,5510.886533
4303.153632,5290.081559
4443.563694,4661.917373
4887.610617,4059.094146
5553.396052,3610.700529
5852.029517,3448.977323
5810.131532,3311.433086
5763.880404,3291.42461
5695.437815,3415.518891
5619.126142,3835.885044
5583.045903,4430.695445
5563.619287,4801.819907
5572.426072,4649.944193
5555.376623,4166.263235
5595.823992,4070.388083
5582.032568,4061.692677
5540.220032,4268.982551
5616.923557,3917.726514
5495.611636,4508.383145
5304.72083,4324.924029
5012.386116,4592.581832
4681.64861,4997.204177
4434.382811,5251.226156
4233.681114,5267.42579
4126.111432,5375.799179
4080.226761,5129.748213
4087.329954,4375.617623
4249.73187,3756.533607
4508.564504,3434.454716
4793.257557,3254.501754
5013.039737,3128.570954
5215.769356,3113.453069
5367.346408,3278.522414
5455.805912,3686.3985
5527.691664,4284.685227
5640.602508,4425.627122
5781.935752,4049.248238
5952.615213,3683.629443
6091.489774,3496.47125
6098.784152,3440.338109
5975.54636,3677.234372
5968.36193,3657.688419
5767.825932,4041.818963
5521.979565,4254.321431
5211.412089,4349.122302
4879.270838,4673.630985
4518.485982,5075.913762
4267.456117,5269.018659
4097.886554,5319.444275
3997.424387,5208.027278
3966.304303,4585.398524
4020.566288,3939.754136
4159.711172,3543.774518
4375.731098,3363.013433
4613.055195,3298.519814
4931.349412,3477.789236
5215.459137,3648.716177
5480.673397,4130.9358
5735.458144,4794.857943
6003.819404,5509.098668
6281.636977,5696.219259
6558.930837,5153.393073
6702.70433,4164.583994
6756.554856,4086.285561
6662.516968,4252.405647
6693.373101,4475.517888
6432.775146,5096.893905
6039.974762,5248.348208
5528.040424,5233.394624
4996.788396,5661.121013
4530.274297,6182.359289
4266.50782,5769.318782
4125.531467,5685.013137
4070.666764,5427.101886
4174.186248,4924.910388
4517.230006,4406.458187
5134.764546,4050.878637
5459.887106,3812.371962
5478.963682,3935.769482
5693.032338,3881.257502
5941.969864,3749.472081
6187.364331,3826.669965
6445.689826,4142.43795
6732.302921,4747.079172
6976.314944,4968.500757
7121.197233,4661.25414
7222.171911,4114.147472
7182.371373,3635.985275
7026.964057,3451.537491
7095.707718,3500.618367
6930.883596,4192.119539
6559.53652,4254.398109
6014.689859,4349.122046
5447.00997,4558.772034
5040.443043,4751.702066
4762.530509,4931.164475
4599.275383,4986.172083
4523.094942,4780.757552
4588.363338,4402.900029
4909.115363,3913.388973
5560.974425,3544.798847
5902.081139,3339.99642
5902.30905,3175.278558
6029.245795,3141.763178
6207.089303,3170.364333
6380.60515,3201.292406
6532.720319,3303.271563
6718.327271,3453.111471
6872.494544,3626.346942
6935.16261,3573.340514
7019.035651,3435.066294
7011.847611,3692.602395
6983.646889,3784.980033
7093.613018,4100.962244
6940.844091,4160.898078
6599.058691,3891.712179
6066.491557,3866.523494
5483.632329,4742.681658
5031.00365,4890.540483
4739.967039,5250.988292
4565.788639,5326.496289
4485.799956,5015.950871
4541.674492,4354.071003
4841.347701,3688.608719
5431.844051,3327.655439
5755.474501,3174.941589
5758.670193,3075.052797
5859.350344,3040.845086
5936.97227,3143.332641
5975.67315,3561.659358
5946.035393,4114.945925
5929.230881,4390.180473
5846.457411,4172.136935
5781.563741,3712.537875
5801.637189,3878.486207
5794.85039,4234.606703
5822.924982,3654.287405
5785.847649,3455.738526
5710.762869,3506.216397
5541.625977,4030.562117
5148.4268,4020.667587
4708.631923,4572.64358
4428.978889,4786.046555
4262.87783,5179.858685
4184.712914,5254.691184
4194.948698,4968.930377
4332.438264,4421.041826
4721.404936,3694.048107
5408.538421,3363.23321
5829.861818,3249.103292
5805.624258,3063.644759
5802.204692,3031.15809
5788.815504,3188.652387
5738.76166,3638.992197
5658.288667,4164.612585
5603.890831,4468.58768
5538.626179,3989.595083
5473.726295,3552.606017
5480.173793,3358.723184
5505.45389,3138.685241
5658.502313,3397.154664
5901.249343,3697.01355
5860.396909,4699.45166
5644.683466,4310.923494
5254.870296,3847.172813
4855.26615,4535.000283
4592.349687,5806.981727
4473.524932,5992.713947
4424.133012,5444.761436
4470.885961,4949.216577
4639.918753,4304.607108
5068.822706,3698.459577
5776.49577,3375.134622
6116.118952,3208.765526
6015.827728,3088.33526
5911.551248,3107.352657
5783.934655,3307.025445
5677.727058,3737.982114
5565.803116,4309.981811
5523.131407,4836.07509
5492.643345,4453.479183
5466.642359,3714.003161
5492.990589,3492.674228
5483.730276,3348.253199
5486.1239,3671.880092
5582.443188,3885.810171
5454.60308,3682.268045
5282.256236,3574.215941
5041.868361,4016.84136
4745.113773,4172.850924
4471.776637,4677.98819
4298.760169,4950.499716
4213.193556,5172.496812
4192.332841,4918.232993
4242.558678,4364.577531
4401.185988,3682.077324
4687.13338,3255.791514
5006.632415,3079.664535
5209.47433,2994.309456
5356.177583,2996.233458
5415.40994,3175.57881
5415.345653,3537.423563
5369.719016,4350.723923
5301.143234,4593.793169
5256.000272,4409.212265
5261.936228,4207.633749
5269.455133,4205.239643
5279.723327,4358.258658
5342.369014,4999.595657
5476.001337,5017.778249
5377.182433,4830.896549
5181.333316,4425.651446
4881.308807,4513.65678
4570.802908,5339.009268
4310.746286,6035.725757
4106.261607,6068.078976
3979.317749,5903.193138
3937.907577,5581.467744
3923.800595,4758.925851
3983.897306,4156.896744
4127.187375,3734.993931
4395.673865,3502.902605
4699.076367,3468.709725
4999.964593,3477.400185
5137.749189,3606.499064
5147.387728,3811.799049
5136.475337,4536.997827
5148.032296,4855.937076
5149.411428,4395.974571
5159.711316,4134.114261
5178.836714,3979.858941
5224.442593,3572.976177
5423.642368,4203.148668
5685.72368,5123.285472
5680.446639,4930.478112
5542.354536,4881.404402
5304.468393,5470.553571
4923.217342,5519.267412
4572.863344,5336.590535
4332.328263,5566.568624
4221.581159,5470.91805
4206.526753,5214.155189
4232.352158,4935.111413
4414.272164,4246.349844
4836.690346,3828.473366
5498.028455,3631.7489
5693.936266,3460.870343
5702.213679,3363.018047
5751.662549,3401.582765
5804.176487,3556.577615
5836.514761,3786.991151
5908.031719,4191.67577
5988.510798,4587.440139
6077.23494,4758.138737
6132.461373,4894.029521
6174.580414,5467.561646
6242.052052,5519.905854
6395.55868,5488.237889
6274.651147,5433.897828
6007.101511,5416.564722
5646.20727,4668.051387
5158.003672,5049.387806
4695.527301,5263.250754
4402.864905,5435.233667
4222.494657,5234.872604
4122.975343,5113.88189
4112.084953,4624.795478
4257.708051,4164.670811
4671.546022,3754.700582
5366.511524,3542.736215
5545.11703,3423.648675
5594.551941,3365.046986
5701.795342,3386.670521
5806.448747,3445.495158
5902.958316,3529.426446
5966.577475,3749.693432
6011.226398,4112.237756
6010.805088,4242.152895
6000.606621,4119.61859
6062.761551,3610.830009
6221.553871,3392.023538
6429.261037,3552.463808
6322.725777,3612.388874
6156.164206,3733.899707
5853.920998,4003.177097
5365.205542,4570.237532
4933.528038,4970.183516
4624.026733,5157.844458
4429.200067,5157.875748
4320.911416,5110.050899
4286.540176,4721.603819
4379.594014,4138.808607
4731.101502,3672.463275
5363.033058,3498.733605
5611.460042,3529.537478
5706.428035,3360.043263
5825.840897,3441.886262
5894.98407,3695.973047
5912.816558,4036.167404
5891.249825,4207.526247
5881.878105,4077.344294
5821.709737,3833.911271
5762.33009,3611.080038
5788.049449,3654.78056
6017.188991,3434.958087
6147.076902,3580.582469
6023.805237,3912.518618
5865.82815,3968.869871
5568.593506,4215.877611
5139.360359,4562.099802
4726.316379,4845.982427
4459.610764,4851.876344
4299.959289,4815.065078
4222.867182,4597.305678
4226.366882,4253.981553
4353.570302,3906.496407
4766.822986,3563.081582
5444.814584,3290.999526
5708.418371,3148.968048
5749.925781,3092.3625
5834.474599,3163.807584
5877.879602,3289.782858
5886.954451,3498.328227
5852.192491,3824.953355
5850.42845,3990.715802
5810.838865,3585.570435
5783.215774,3250.079046
5894.138662,2952.911904
6175.221105,3065.532839
6318.891399,3335.139662
6256.883129,3393.379766
6146.51951,3490.706171
5883.412308,3763.356239
5474.859148,4251.066978
5081.817286,4674.892475
4837.563436,4832.805573
4722.710309,4857.40116
4688.542063,4548.628655
4743.202089,4362.901035
4934.076153,3987.902171
5391.975674,3442.131776
6126.283991,3239.693234
6416.4816,3151.337601
6468.910909,3109.569023
6438.805843,3246.469373
6330.886416,3576.944108
6161.581717,4060.240307
5964.560595,4342.219491
5851.35413,4144.301487
5731.987039,3847.794065
5648.694573,3707.424993
5708.481106,3547.003547
6066.196573,3583.514861
6356.202684,3580.032884
6328.870681,3745.210988
6262.62059,3801.831503
6166.039136,4071.365879
5962.961087,4632.502337
5715.122823,5273.723
5477.336509,5588.129573
5395.328008,5659.693323
5384.95342,5374.100886
5441.007491,4786.66074
5594.319065,4086.505206
5907.179809,3615.433728
6338.970725,3423.10656
6648.685321,3352.239636
6766.511674,3285.252227
6700.068829,3478.948281
6499.497728,3826.266257
6263.138846,4382.650332
5978.796234,4618.936724
5763.046265,4519.119138
5626.66038,4079.668848
5543.662568,4028.871335
5633.069135,3846.317472
5950.965285,4222.952865
6169.715594,4199.178656
6158.940691,4013.279118
6114.527844,3859.587614
5992.256741,4032.265107
5748.046928,4579.916087
5495.578935,5118.480332
5291.986433,5335.088117
5129.31089,5379.293819
5033.625603,5274.522491
4987.337275,4784.060354
4998.349492,4218.679593
5122.629714,3787.093322
5336.806853,3559.49447
5595.30669,3441.62261
5892.907888,3388.397478
6074.86434,3550.754909
6109.964478,3921.141122
6046.511964,4542.25341
5985.830403,4678.270718
5894.053772,4349.649842
5827.821159,4307.758995
5851.87016,4115.772858
5986.41047,3761.211275
6299.799686,3923.800803
6462.253175,4234.93629
6409.030548,4959.690272
6246.819456,5738.630156
6025.981877,5294.693723
5656.0117,5555.799089
5279.715053,5748.407118
5019.740264,5781.071343
4915.311261,5767.669668
4916.775824,5442.530567
4966.48245,5013.221628
5218.5844,4430.68979
5720.19596,4025.691302
6460.265172,3726.142545
6783.996824,3547.367586
6885.825048,3494.355137
7045.590098,3533.35871
7216.14957,3605.711826
7324.692918,3859.036974
7405.64291,4190.106092
7509.045793,5004.758181
7614.296293,4736.706104
7784.787382,4626.540258
8101.63416,4394.079465
8545.865422,4337.075387
8830.94225,4794.254616
8821.865533,4344.097404
8725.393853,4353.789788
8433.848568,4273.081133
7933.96618,5148.327939
7534.564864,5135.330943
7342.868838,5231.857707
7255.797178,5138.597181
7212.344667,4996.246095
7305.792703,4732.852838
7547.00523,4300.676891
8080.3653,3762.418085
8844.145131,3462.361092
9043.169699,3352.866747
8956.516491,3241.864056
8894.167556,3275.101296
8772.298917,3386.901069
8531.476558,3500.613231
8194.01129,3533.256768
7843.69383,3656.764097
7531.542467,3538.700445
7413.727677,3572.121126
7610.799588,3260.07996
8192.54874,3321.190965
8633.402483,3707.643179
8713.771377,4008.324071
8713.397608,4140.138008
8497.502577,4262.268107
8103.420707,4932.25664
7786.816003,4907.443463
7621.854008,5164.98092
7604.91986,5397.389939
7667.122166,5188.67961
7804.26786,4561.437197
8093.706651,3967.913664
8678.001618,3579.254898
9397.655974,3408.462468
9487.568599,3283.828748
8991.402142,3271.924967
8472.319958,3428.562147
7999.66358,3825.183426
7532.960449,4393.671765
7150.22553,4719.645357
6849.732523,4660.487576
6603.261271,4776.04659
6487.406855,4641.885915
6645.082212,4561.709021
7178.721301,4342.705829
7697.988007,3775.42886
7835.95084,4305.825195
7904.145229,4774.324635
7768.796702,4717.387769
7428.936516,5170.720932
7103.413508,5390.561777
6987.792596,5620.169324
6959.878707,5636.81706
6998.864491,5428.190544
7103.361397,4826.955822
7381.401628,4181.850611
7965.272077,3778.093082
8705.179053,3560.95878
8709.857469,3417.374561
8094.411294,3388.892568
7517.35762,3746.03855
6995.695006,4276.257029
6538.785593,4704.555968
6181.000314,4953.19439
5941.229501,4898.122803
5756.043481,4233.43154
5653.858554,4020.244808
5705.881489,3935.870039
6033.59544,3834.568565
6359.445095,3950.307723
6384.031864,4214.428257
6368.846726,4248.426726
6197.207885,4429.582901
5854.516573,5051.127507
5524.623459,5689.219088
5334.653414,5998.611012
5254.679899,6159.931278
5280.589142,5916.430671
5406.997142,5349.179951
5682.589302,4668.427589
6247.869342,4167.754319
6953.010055,3873.047757
7156.21333,3732.038525
6826.716081,3643.06188
6492.541958,3745.37046
6185.59747,4154.850551
5904.214013,4665.590402
5692.565319,4929.92655
5589.525864,4572.181083
5517.386729,4238.462328
5447.237027,4501.178127
5455.933116,4174.644212
5665.975703,4189.086854
5845.54257,4046.324973
5794.027944,4264.265754
5723.185089,4335.788811
5622.610296,4506.481227
5402.714986,4948.8153
5142.611297,5434.340072
4919.048861,5670.661571
4814.28606,5741.210411
4791.950438,5427.003668
4843.487529,4841.28171
4971.504484,4152.323682
5239.860051,3737.891301
5619.283499,3710.172507
5930.829619,3519.808718
6034.340668,3559.978907
5932.792091,3679.585796
5752.722972,4103.006739
5564.397014,4626.014147
5425.619324,4959.653172
5310.149457,5014.274531
5210.279778,4980.037397
5179.49885,4981.847252
5194.13732,5163.283229
5414.652292,5296.418441
5564.126707,5057.587904
5501.554195,5131.408514
5395.614121,4839.601083
5240.301697,4760.7992
5003.447011,5097.372558
4737.292709,5201.617206
4544.040887,5266.130333
4440.09999,5182.257749
4437.160437,4933.148004
4499.541428,4450.125456
4624.876506,3840.673611
4865.09707,3384.600638
5215.065393,3176.260136
5628.988186,3053.165721
6092.747454,3020.444705
6465.175946,3179.506904
6608.750106,3583.990308
6648.602723,4168.062176
6624.278742,4699.926395
6550.237903,4725.411011
6510.777996,4687.429058
6568.746849,4761.429581
6709.313501,4404.615267
7081.005453,4551.779544
7260.137446,4446.000545
7243.41242,4554.182006
7166.680829,4379.300813
6964.048286,4386.541946
6630.11825,4600.159692
6310.371151,4926.174956
6086.0949,5080.301952
5969.238299,5032.676375
5971.009964,4947.002793
6063.620234,4383.103772
6316.215009,3894.976898
6712.305239,3453.21317
7211.191529,3254.733795
7460.14536,3151.102425
7449.604225,3095.795426
7330.965129,3176.480348
7054.203712,3331.009209
6736.411114,3525.815252
6432.600796,3898.038156
6227.501861,4161.953477
6055.724594,4313.817881
5948.990888,4036.574348
6026.605044,4197.931745
6451.235589,3906.531092
6836.745893,3991.466009
6882.967307,4468.955702
6873.08652,4151.536202
6758.86991,4110.965072
6483.119583,4518.975369
6192.579021,4834.066722
6011.01316,5117.175384
5957.261061,5187.173079
5974.526298,5117.105
6064.057365,4622.96138
6311.780924,4086.874725
6799.667101,3713.743566
7391.177832,3434.061716
7597.760638,3229.932807
7370.988462,3158.882469
7041.424156,3165.572813
6728.441785,3271.877618
6436.368069,3358.910928
6169.69376,3563.879183
5990.93031,3787.11848
5837.643099,3818.41769
5752.515764,3654.041154
5810.613805,3615.485316
6190.412293,3784.734188
6580.944338,3605.036192
6624.976123,3643.754261
6684.741859,3991.562162
6600.390586,4347.246831
6357.922878,4993.191444
6105.368744,5283.510441
5905.815178,5618.534756
5859.306616,5815.175378
5901.028428,5633.355147
6024.406382,4979.00862
6310.377106,4280.682983
6812.284949,3833.478959
7378.817498,3562.5149
7635.515623,3491.939546
7408.298898,3413.973951
7036.507233,3528.383135
6714.938269,3939.059141
6392.05638,4500.849047
6089.962282,4829.237894
5917.325252,4554.186225
5778.708067,4354.993074
5677.163962,4922.274426
5723.832675,4145.783621
6086.675974,4516.169103
6294.273,5637.013418
6240.274194,5770.758491
6199.916922,4971.704192
6068.040711,4997.201462
5837.526983,5206.021451
5568.025206,5454.926453
5303.384172,5545.705944
5184.449107,5555.368946
5172.873821,5433.681738
5213.467649,4779.039659
5333.872626,4170.080669
5572.203903,3729.550104
5901.699916,3455.818724
6170.479712,3353.705891
6287.985096,3322.237254
6252.150462,3437.985924
6135.533163,3859.909134
5961.622493,4463.412053
5679.636298,4761.36807
5359.767908,4499.499425
5122.41567,4113.366503
4967.819758,4044.883338
4881.495337,3858.862293
5071.070911,3980.333747
5149.72847,3936.664515
5171.489609,4173.18833
5179.554949,4787.455553
5126.361589,4642.03871
4983.260646,5034.279329
4798.730527,5682.673307
4610.759599,6051.093377
4492.617824,6196.979652
4428.524653,5950.07249
4434.222442,5225.806662
4524.337484,4659.547238
4717.254744,4176.761187
4963.285612,3847.640486
5137.074598,3686.677545
5318.425401,3634.406744
5428.993459,3752.097609
5413.792834,4124.819816
5335.360001,4677.748836
5245.874204,4950.404858
5160.774446,4667.629974
5083.584791,4302.363086
5046.741327,4171.796706
5066.477545,4060.472016
5267.61294,4136.316587
5408.691434,4259.215911
5347.83223,4704.115829
5258.499019,5307.02588
5146.874587,5556.941787
4951.077015,5540.412024
4729.918581,5870.285621
4536.992327,6138.510047
4438.896968,6342.843165
4402.51693,6041.250015
4448.717412,5319.797394
4570.957364,4599.370565
4795.19874,4127.58852
5079.197621,3802.244439
5318.300213,3667.764549
5523.352292,3631.178396
5556.736481,3698.588664
5523.308701,4150.669815
5425.575015,4770.880371
5334.836267,5113.187214
5236.944722,4876.062698
5150.51956,4674.863657
5093.536921,4579.52289
5115.450124,4487.603115
5401.192567,4585.467239
5572.5836,5012.278374
5517.356069,5426.04816
5418.211868,5582.280384
5273.182274,5473.606304
5041.188078,5409.525999
4750.236426,5879.141874
4482.829893,6091.295718
4301.428724,6062.274207
4202.123694,5893.658466
4150.217225,5214.415662
4164.005339,4548.030932
4272.026693,4055.181396
4474.350036,3743.958125
4699.024619,3609.299316
5039.095944,3516.556173
5350.772704,3638.051493
5525.834085,3989.678928
5580.409969,4554.115934
5615.210903,4690.181774
5619.405552,4470.078849
5634.770887,3997.597463
5684.22972,3933.019187
5830.655954,3823.858989
6359.45226,3834.113102
6784.348747,3966.136271
6897.475357,4314.157674
6890.69749,4468.734587
6755.114372,4674.52593
6419.243489,5218.567554
6106.638547,5566.004201
5936.063771,5735.399058
5879.690772,3951.420698
5973.532108,5054.551334
6142.409683,4822.938993
6490.295053,4191.243416
7119.875316,3813.322457
8033.999369,3514.436736
8361.043097,3388.895693
8087.906897,3282.882015
7809.918798,3265.329624
7505.33231,3358.584645
7168.020043,3661.501071
6874.738756,4047.380658
6598.468589,4215.673094
6375.321342,4063.40111
6253.361041,3870.363249
6383.586104,3630.742161
6945.880792,3582.516116
7454.885033,3680.08283
7584.652356,3709.831872
7593.662477,4030.349585
7441.530353,4603.947347
7066.868556,5124.852519
6710.785896,4971.204045
6496.267228,4958.656314
6432.732649,5079.500751
6456.178736,5026.508775
6553.542849,4558.235397
6812.741429,4082.217173
7380.418532,3710.499768
8151.543334,3406.565288
8258.646903,3239.886491
7739.928271,3215.425532
7246.11754,3221.057763
6811.841924,3317.169969
6443.177177,3468.773238
6128.880733,3684.696834
5919.068518,4058.661321
5745.961731,4216.593326
5628.155439,4105.041231
5711.600643,3953.251031
6184.19296,3831.476739
6556.795213,3548.716284
6615.133793,3505.148903
6616.291066,3517.687271
6430.92105,3859.654416
6047.407408,4459.213254
5671.137817,4875.519104
5395.111213,5029.983312
5307.234881,5265.102347
5304.750789,5055.804368
5406.347193,4535.044692
5677.291593,3837.261167
6235.284936,3510.569183
7019.934393,3315.320724
7208.015911,3180.910344
6895.856469,3107.967185
6553.136731,3201.806372
6263.334887,3657.687231
6019.395143,4692.458859
5803.792154,5254.552143
5679.646513,5527.798331
5577.31768,5438.129414
5518.575242,5365.377237
5557.867011,5413.821632
5892.640243,5604.670334
6194.177259,5362.572872
6186.182414,5451.938405
6078.439364,4791.816813
5836.991606,4686.111914
5402.369217,5233.933911
4957.624012,5504.686559
4686.795969,5593.982187
4547.1131,5427.279632
4495.90538,5017.607175
4520.673065,4373.980221
4695.89291,3770.862777
5171.75302,3328.916006
5909.016132,3289.336758
6127.796833,3078.484791
6002.510991,3026.931944
5890.000339,3148.490543
5812.835338,3593.726433
5757.879904,4297.092525
5728.793316,4804.889667
5745.748877,4789.779948
5743.936796,4473.715605
5723.812489,4399.644537
5758.844774,4448.954508
5948.707891,4246.618752
6193.163707,4225.287663
6140.057185,4325.27426
5991.993936,4213.061198
5748.308989,3968.711205
5353.094376,4487.226369
4910.37455,4791.063743
4595.986843,5157.980243
4386.73303,5391.603516
4269.500297,5046.323031
4246.112552,4454.255925
4354.387593,3857.155347
4702.582018,3439.169918
5320.589772,3212.381034
5599.782853,3117.100599
5669.594114,3067.057787
5769.372128,3215.566605
5848.353606,3645.432147
5884.274924,4335.260933
5868.720218,4491.172641
5844.146934,4135.715468
5852.966383,3683.45936
5799.112231,3635.861705
5811.081872,3386.056397
6057.925592,3344.079371
6151.780882,3320.826404
6060.939989,3553.28298
5951.07054,3590.991875
5645.273196,3946.256828
5259.97446,4670.272505
4850.46948,5053.499688
4525.36358,5331.810497
4277.898337,5461.620599
4141.671681,5228.621495
4111.077827,4660.36853
4164.521173,3938.926581
4326.775484,3643.712549
4620.570276,3399.947288
4865.773506,3413.156982
5179.806014,3480.606539
5362.796133,3605.82549
5445.061283,4096.001538
5464.045311,4728.60303
5432.92583,4970.475093
5399.772591,4926.380435
5353.015257,4554.638195
5336.213618,4299.214902
5347.700074,4813.890192
5570.655159,4906.419005
5723.76503,4931.354061
5649.505295,4447.92669
5564.922414,4162.881912
5403.797764,3966.252701
5155.151337,5024.841042
4858.953901,5666.460224
4601.319049,5481.668724
4422.006999,5617.721592
4345.658769,5288.842619
4327.166436,4878.184569
4413.59228,4315.528052
4593.676685,3797.940611
4878.672118,3477.199956
5194.834988,3383.53725
5466.616292,3294.051474
5563.041397,3363.20613
5543.722938,3684.368135
5464.26929,4281.657648
5382.963994,4472.022404
5308.105084,4229.454188
5251.033447,3973.96829
5224.181637,3681.537518
5302.32095,3388.170209
5737.497358,3367.1406
6111.016232,3526.75233
6135.476803,3613.680494
6105.907557,3867.549318
5946.52417,3852.434937
5549.348112,4135.363667
5172.914071,4636.515978
4918.807365,4929.579609
4769.966038,4913.638595
4770.8236,4795.514858
4805.938326,4282.295312
5039.922883,3791.760567
5551.007094,3424.71543
6373.819799,3229.475789
6695.549674,3004.644204
6553.49476,2943.836963
6449.595857,2972.675877
6357.484842,3173.19002
6220.798586,3373.730778
6089.431567,3579.497549
5953.735189,3787.763319
5874.698096,3595.167374
5860.563967,3379.135413
6007.289819,3297.573614
6603.701517,3134.302478
7085.048458,3015.639887
7182.588072,2922.505721
7185.021038,3099.14489
